doc_id,content,row,name,price,rating
98f90bc95f45,"ROW=30 | NAME=MSI Modern 15 H B13M 15.6"" 1080p IPS i9 13900H 32GB 1TB SSD WiFi 6E W11H Laptop MSI  Core i9 2.6 GHz  Integrated  SSD  Modern Windows 11 Home 14 32 GB 15.6 | PRICE=799.00 | RAM=32GB | SCREEN_SIZE=Not specified | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",30,"MSI Modern 15 H B13M 15.6"" 1080p IPS i9 13900H 32GB 1TB SSD WiFi 6E W11H Laptop MSI  Core i9 2.6 GHz  Integrated  SSD  Modern Windows 11 Home 14 32 GB 15.6",799.00,
1a9761a42daf,ROW=31 | NAME=HP 17.3 Laptop https://www.amazon.com.au/HP-Display-Intel-Core-Processor-Windows-11-Home/dp/B0FK92F32P/ref=sr_1_35 | PRICE=FHD Display | RAM=Not specified | SCREEN_SIZE=Not specified | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,31,HP 17.3 Laptop https://www.amazon.com.au/HP-Display-Intel-Core-Processor-Windows-11-Home/dp/B0FK92F32P/ref=sr_1_35,FHD Display,
501b06ec6385,"ROW=32 | NAME=Dell 15 Laptop DC15250-15.6-inch FHD+ 120Hz Display, 13th Gen Intel Core i5-1334U, 16GB RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, 1 Year Basic Onsite Service - Platinum Silver DELL  Intel Core i5  Silver Integrated   512 GB Dell Dell Dc15250 Laptop Windows 11 Home  16 GB 15.6 Inches Numeric Keypad, Spill Resistant | PRICE=1099.99 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",32,"Dell 15 Laptop DC15250-15.6-inch FHD+ 120Hz Display, 13th Gen Intel Core i5-1334U, 16GB RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, 1 Year Basic Onsite Service - Platinum Silver DELL  Intel Core i5  Silver Integrated   512 GB Dell Dell Dc15250 Laptop Windows 11 Home  16 GB 15.6 Inches Numeric Keypad, Spill Resistant",1099.99,
4e0765b58b7a,"ROW=33 | NAME=Dell Latitude 13.3"" 5310 Intel Core i5-10310U 32GB 512GB SSD Windows 11 Pro Touch Screen (New Compatible Battery Installed) (Renewed) DELL  Core i5-10310U 4.4 GHz Black and Silver Integrated   512 GB Dell 5310 Windows 11 Pro  32 GB 13.3 Inches | PRICE=379.00 | RAM=32GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",33,"Dell Latitude 13.3"" 5310 Intel Core i5-10310U 32GB 512GB SSD Windows 11 Pro Touch Screen (New Compatible Battery Installed) (Renewed) DELL  Core i5-10310U 4.4 GHz Black and Silver Integrated   512 GB Dell 5310 Windows 11 Pro  32 GB 13.3 Inches",379.00,
bfc252aa02bc,"ROW=34 | NAME=Dell Latitude 7290 12.5"" Intel i5-8350U 16GB RAM 256GB SSD Win 11 Pro Laptop (Renewed) DELL  Intel Core i5 1.7 GHz  Integrated   256 GB Latitude 7290 Windows 11 Pro  16 GB 12.5 Inches Integrated Graphics (UHD Graphics 620) | PRICE=439.00 | RAM=16GB | SCREEN_SIZE=12.5 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",34,"Dell Latitude 7290 12.5"" Intel i5-8350U 16GB RAM 256GB SSD Win 11 Pro Laptop (Renewed) DELL  Intel Core i5 1.7 GHz  Integrated   256 GB Latitude 7290 Windows 11 Pro  16 GB 12.5 Inches Integrated Graphics (UHD Graphics 620)",439.00,
3f9faa6432f9,"ROW=35 | NAME=Lenovo Yoga Slim 7 14IMH9 Laptop, 14"", 1TB/32GB RAM, Intel Core Ultra 7 155H, Luna Grey Lenovo  Intel Core Ultra 7  Gray Integrated   1 TB Yoga Slim 7 Windows 11 Home  32 GB 14 Inches AI, Backlit Keyboard, HD Audio, Lightweight, TrackPoint | PRICE=1779.00 | RAM=32GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",35,"Lenovo Yoga Slim 7 14IMH9 Laptop, 14"", 1TB/32GB RAM, Intel Core Ultra 7 155H, Luna Grey Lenovo  Intel Core Ultra 7  Gray Integrated   1 TB Yoga Slim 7 Windows 11 Home  32 GB 14 Inches AI, Backlit Keyboard, HD Audio, Lightweight, TrackPoint",1779.00,
c8f6777a1405,"ROW=36 | NAME=Dell Latitude 5490 14"" FHD Non-Touch Screen Intel i5-8250U 16GB 256GB SSD Win11 Pro Notebook (Renewed) DELL  Core i5 8250U  Black Integrated   256 GB Dell Latitude 5490 Windows 11  16 GB 14 Inches touchscreen | PRICE=349.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",36,"Dell Latitude 5490 14"" FHD Non-Touch Screen Intel i5-8250U 16GB 256GB SSD Win11 Pro Notebook (Renewed) DELL  Core i5 8250U  Black Integrated   256 GB Dell Latitude 5490 Windows 11  16 GB 14 Inches touchscreen",349.00,
9010cb2becfe,ROW=37 | NAME=HP Probook 430 G7 13.3-in Intel Core i5-10210U 16GB RAM 256GB SSD Windows 11 Pro (Renewed) HP  Core i5-10210U  Black or Silver Integrated   16 GB Probook 430 G7 Windows 11 Pro  16 GB 13.3 Inches Anti Glare Coating | PRICE=439.00 | RAM=16GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,37,HP Probook 430 G7 13.3-in Intel Core i5-10210U 16GB RAM 256GB SSD Windows 11 Pro (Renewed) HP  Core i5-10210U  Black or Silver Integrated   16 GB Probook 430 G7 Windows 11 Pro  16 GB 13.3 Inches Anti Glare Coating,439.00,
93e7866ce00c,"ROW=38 | NAME=ERAZER Crawler E30e Gaming Laptop - Intel Core i5, 16GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2050, 15.6"", 1920x1080 Full HD (60hz), Windows 11 Home - RGB Backlit Keyboard ERAZER  Core i5-12450H  Black Dedicated   1 TB ERAZER Crawler E30e 1TB Windows 11 Home  16 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, Numeric Keypad | PRICE=1349.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",38,"ERAZER Crawler E30e Gaming Laptop - Intel Core i5, 16GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2050, 15.6"", 1920x1080 Full HD (60hz), Windows 11 Home - RGB Backlit Keyboard ERAZER  Core i5-12450H  Black Dedicated   1 TB ERAZER Crawler E30e 1TB Windows 11 Home  16 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, Numeric Keypad",1349.00,
2e5fa886ed2c,"ROW=39 | NAME=Dell Latitude 5410 14"" FHD Intel Core i5-10210U 16GB RAM 256GB SSD Win 11 Pro Laptop (Renewed) DELL  Intel Core i5 1.6 GHz Black Integrated   256 GB Latitude 5410 Windows 11 Pro  16 GB 14 Inches | PRICE=305.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",39,"Dell Latitude 5410 14"" FHD Intel Core i5-10210U 16GB RAM 256GB SSD Win 11 Pro Laptop (Renewed) DELL  Intel Core i5 1.6 GHz Black Integrated   256 GB Latitude 5410 Windows 11 Pro  16 GB 14 Inches",305.00,
2420487a884f,"ROW=40 | NAME=HP Victus 15.6"" 144Hz FHD (1920x1080) IPS Laptop 2024 New | AMD Ryzen 5 7535HS 6-Core | AMD Radeon RX 6550M Graphics | Backlit Keyboard | Wi-Fi 6 | 8GB DDR5 512GB SSD | Win11 Home HP  Ryzen 5  Mica Silver Dedicated   512 GB 15-FB206KXDW Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad | PRICE=1895.00 | RAM=8GB | SCREEN_SIZE=15.6 inch | CPU=AMD Ryzen 5 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",40,"HP Victus 15.6"" 144Hz FHD (1920x1080) IPS Laptop 2024 New | AMD Ryzen 5 7535HS 6-Core | AMD Radeon RX 6550M Graphics | Backlit Keyboard | Wi-Fi 6 | 8GB DDR5 512GB SSD | Win11 Home HP  Ryzen 5  Mica Silver Dedicated   512 GB 15-FB206KXDW Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",1895.00,
0db411bf2b0a,"ROW=41 | NAME=Apple 2017 MacBook Pro A1706 13"" Touch Bar Intel i5-7267U 8GB RAM 256GB SSD Mac OS (Renewed) Apple  Intel Core i5 3.1 GHz  Integrated  SSD  MacBook Pro 13"" (Mid-2017, Touch Bar) Mac OS 2 8 GB 13.3 Inches | PRICE=730.00 | RAM=8GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",41,"Apple 2017 MacBook Pro A1706 13"" Touch Bar Intel i5-7267U 8GB RAM 256GB SSD Mac OS (Renewed) Apple  Intel Core i5 3.1 GHz  Integrated  SSD  MacBook Pro 13"" (Mid-2017, Touch Bar) Mac OS 2 8 GB 13.3 Inches",730.00,
08013129376d,"ROW=42 | NAME=DELL Latitude E7270 12.5"""" HD i7-6600U 8GB 256GB Win11 (Renewed), DY062 DELL  Intel Core i7 3.4 GHz    SSD 256 GB Latitude Windows 11  16 GB 12.5 Inches | PRICE=285.00 | RAM=8GB | SCREEN_SIZE=12.5 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",42,"DELL Latitude E7270 12.5"""" HD i7-6600U 8GB 256GB Win11 (Renewed), DY062 DELL  Intel Core i7 3.4 GHz    SSD 256 GB Latitude Windows 11  16 GB 12.5 Inches",285.00,
bbda2b7e2f91,"ROW=43 | NAME=Asus Vivobook 15 15.6"" FHD 1080p IPS i5-13420H 16GB 512GB SSD WiFi 6E W11H Laptop (X1502VA-BQ705W) ASUS  Core i5 4.6 GHz  Integrated  SSD  Vivobook 15 Windows 11 Home  16 GB 15.6 Inches | PRICE=999.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",43,"Asus Vivobook 15 15.6"" FHD 1080p IPS i5-13420H 16GB 512GB SSD WiFi 6E W11H Laptop (X1502VA-BQ705W) ASUS  Core i5 4.6 GHz  Integrated  SSD  Vivobook 15 Windows 11 Home  16 GB 15.6 Inches",999.00,
b38bb73ee30f,"ROW=44 | NAME=Lenovo IdeaPad 5 2-in-1 14-Inch FHD Display with 10 Point Multi Touch Intel Core i5-13420H 512 GB SSD 8 GB Windows 11 Home, Luna Grey Lenovo  Core i5  Gray Integrated   512 GB IdeaPad 5 2-in-1 Windows 11 Home  8 GB 14 Inches Backlit Keyboard, Fingerprint Reader, HD Audio, Lightweight, Memory Card Slot | PRICE=1398.00 | RAM=512GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",44,"Lenovo IdeaPad 5 2-in-1 14-Inch FHD Display with 10 Point Multi Touch Intel Core i5-13420H 512 GB SSD 8 GB Windows 11 Home, Luna Grey Lenovo  Core i5  Gray Integrated   512 GB IdeaPad 5 2-in-1 Windows 11 Home  8 GB 14 Inches Backlit Keyboard, Fingerprint Reader, HD Audio, Lightweight, Memory Card Slot",1398.00,
1b676dd66f36,"ROW=45 | NAME=HP EliteBook 830 G6 13.3 inch, Intel i5 8265U, 8GB RAM, 256GB SSD Window 11 (Renewed) HP  Intel Core i5 3.9 GHz  Integrated  SSD 256 GB EliteBook 830 G6 Windows 11  8 GB 13.3 Inches | PRICE=349.00 | RAM=8GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",45,"HP EliteBook 830 G6 13.3 inch, Intel i5 8265U, 8GB RAM, 256GB SSD Window 11 (Renewed) HP  Intel Core i5 3.9 GHz  Integrated  SSD 256 GB EliteBook 830 G6 Windows 11  8 GB 13.3 Inches",349.00,
5af9e51551c1,"ROW=46 | NAME=Acer Aspire 3 Slim Laptop, 15.6"" FHD IPS Display, AMD Ryzzen 3 7320U, 8GB LPDDR5 RAM, 128GB SSD, WiFi 6, English Keyboard, Windows 11 Home in S Mode acer  Ryzen 3  Silver Integrated   128 GB Laptop Windows 11 S  8 GB 15.6 Inches Backlit Keyboard | PRICE=999.00 | RAM=8GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",46,"Acer Aspire 3 Slim Laptop, 15.6"" FHD IPS Display, AMD Ryzzen 3 7320U, 8GB LPDDR5 RAM, 128GB SSD, WiFi 6, English Keyboard, Windows 11 Home in S Mode acer  Ryzen 3  Silver Integrated   128 GB Laptop Windows 11 S  8 GB 15.6 Inches Backlit Keyboard",999.00,
45d515668c26,"ROW=47 | NAME=Lenovo 14"" OLED IdeaPad Slim 5 Laptop: AI QC XPlus 32GB, 1TB SSD Copilot + PC (83HL000DAU) Lenovo  Snapdragon X Plus  Gray Integrated   1 TB IdeaPad Slim 5 Windows 11 Home  32 GB 14 Inches Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Memory Card Slot | PRICE=1398.00 | RAM=32GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",47,"Lenovo 14"" OLED IdeaPad Slim 5 Laptop: AI QC XPlus 32GB, 1TB SSD Copilot + PC (83HL000DAU) Lenovo  Snapdragon X Plus  Gray Integrated   1 TB IdeaPad Slim 5 Windows 11 Home  32 GB 14 Inches Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Memory Card Slot",1398.00,
1bb6599d8734,"ROW=48 | NAME=Dell Latitude 7390 2 in 1 13.3"" Intel i5-8250U Touchscreen 8GB 256GB SSD Windows 11 Pro (Renewed) DELL  Intel Core i5  Black or Silver Integrated   256 GB Latitude 7390 Windows 11  8 GB 13.3 Inches Touchscreen, Gorilla Glass | PRICE=305.00 | RAM=8GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",48,"Dell Latitude 7390 2 in 1 13.3"" Intel i5-8250U Touchscreen 8GB 256GB SSD Windows 11 Pro (Renewed) DELL  Intel Core i5  Black or Silver Integrated   256 GB Latitude 7390 Windows 11  8 GB 13.3 Inches Touchscreen, Gorilla Glass",305.00,
cdc4d33f97c8,"ROW=49 | NAME=Dell Latitude 7410 2-in-1 Intel i5 10310U 1.70GHz 16GB RAM 256GB SSD 14"" Win 11 (Renewed) DELL  Core i5-10310U 1.7 GHz    SSD 256 GB Latitude Windows 11  16 GB 14 Inches | PRICE=439.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",49,"Dell Latitude 7410 2-in-1 Intel i5 10310U 1.70GHz 16GB RAM 256GB SSD 14"" Win 11 (Renewed) DELL  Core i5-10310U 1.7 GHz    SSD 256 GB Latitude Windows 11  16 GB 14 Inches",439.00,
b8733e59d854,"ROW=50 | NAME=Lenovo L13 13.3"" Intel i5-10210U 8GB RAM 512GB SSD Windows 11 Laptop (Renewed) Lenovo  Core i5 Family 1.6 GHz Black Integrated   256 GB ThinkPad L13 Windows 11 Pro  8 GB 13.3 Inches | PRICE=447.00 | RAM=8GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",50,"Lenovo L13 13.3"" Intel i5-10210U 8GB RAM 512GB SSD Windows 11 Laptop (Renewed) Lenovo  Core i5 Family 1.6 GHz Black Integrated   256 GB ThinkPad L13 Windows 11 Pro  8 GB 13.3 Inches",447.00,
39f1d43cd55a,"ROW=51 | NAME=HP Chromebook 14"" HD Laptop for Business & Students, Intel Celeron N4120, 4GB LPDDR4, 224GB Storage(64GB eMMC+160GB Docking Station), UHD Graphics, Webcam, Long Battery Life, Chrome OS, Modern Gray HP  Celeron N  Gray Integrated   64 GB HP Chromebook 14 Chrome OS  4 GB 14 Inches HD Audio | PRICE=368.00 | RAM=4GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",51,"HP Chromebook 14"" HD Laptop for Business & Students, Intel Celeron N4120, 4GB LPDDR4, 224GB Storage(64GB eMMC+160GB Docking Station), UHD Graphics, Webcam, Long Battery Life, Chrome OS, Modern Gray HP  Celeron N  Gray Integrated   64 GB HP Chromebook 14 Chrome OS  4 GB 14 Inches HD Audio",368.00,
39bef0bb586f,"ROW=52 | NAME=HP Probook 450 G5 15.6"" FHD i5-8250U 16GB RAM 256GB SSD Win 11 Pro (Renewed) HP  Core i5 8250U 3.4 GHz Silver   SSD 256 GB Probook 450 G5 Windows 11  8 GB 15.6 Inches | PRICE=305.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",52,"HP Probook 450 G5 15.6"" FHD i5-8250U 16GB RAM 256GB SSD Win 11 Pro (Renewed) HP  Core i5 8250U 3.4 GHz Silver   SSD 256 GB Probook 450 G5 Windows 11  8 GB 15.6 Inches",305.00,
9e6b43426916,"ROW=53 | NAME=Asus Vivobook 16 16"" WUXGA IPS Ryzen AI 7 350 16GB RAM 1TB SSD Ryzen AI WiFi 6 W11H Laptop (M1607KA-MB058W) ASUS  AMD Ryzen 7 5 GHz  Integrated  SSD 1 TB Vivobook 16 Windows 11 Home  16 GB 16 Inches | PRICE=1109.00 | RAM=16GB | SCREEN_SIZE=16 inch | CPU=AMD Ryzen 7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",53,"Asus Vivobook 16 16"" WUXGA IPS Ryzen AI 7 350 16GB RAM 1TB SSD Ryzen AI WiFi 6 W11H Laptop (M1607KA-MB058W) ASUS  AMD Ryzen 7 5 GHz  Integrated  SSD 1 TB Vivobook 16 Windows 11 Home  16 GB 16 Inches",1109.00,
6fc077f0c015,"ROW=54 | NAME=HP 15.6"" Business Laptop, Free Microsoft Office 2024 Lifetime License, Copilot AI Chat, HD Touchscreen Display, Intel 6-Core i3-1215U 4.4 GHz, 16GB RAM, 512GB SSD, Long Battery Life, Windows 11 Pro HP  Core i3  Silver Integrated   512 GB 15-DY5033DX Windows 11 Pro  16 GB 15.6 Inches Numeric Keypad | PRICE=863.42 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Intel Core i3 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",54,"HP 15.6"" Business Laptop, Free Microsoft Office 2024 Lifetime License, Copilot AI Chat, HD Touchscreen Display, Intel 6-Core i3-1215U 4.4 GHz, 16GB RAM, 512GB SSD, Long Battery Life, Windows 11 Pro HP  Core i3  Silver Integrated   512 GB 15-DY5033DX Windows 11 Pro  16 GB 15.6 Inches Numeric Keypad",863.42,
d5ebb3061e35,"ROW=55 | NAME=Dell Latitude 5400 14"" Intel i5-8365U 16GB RAM 512GB SSD Windows 11 Pro Laptop (Renewed) DELL  Core i5 Family 1.6 GHz black or silver Integrated   512 GB Latitude 5400 Windows 11 Pro  16 GB 14 Inches | PRICE=305.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",55,"Dell Latitude 5400 14"" Intel i5-8365U 16GB RAM 512GB SSD Windows 11 Pro Laptop (Renewed) DELL  Core i5 Family 1.6 GHz black or silver Integrated   512 GB Latitude 5400 Windows 11 Pro  16 GB 14 Inches",305.00,
477de1d8fe0b,"ROW=56 | NAME=Dell Latitude 5300 Intel i5 8265U 1.60GHz 16GB RAM 256GB SSD 13.3"" Win 11 (Renewed) DELL  Core i5-8365U 1.6 GHz  Integrated  SSD 256 GB Dell Latitude 5300 Windows 11 Pro  16 GB 13.3 Inches | PRICE=305.00 | RAM=16GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",56,"Dell Latitude 5300 Intel i5 8265U 1.60GHz 16GB RAM 256GB SSD 13.3"" Win 11 (Renewed) DELL  Core i5-8365U 1.6 GHz  Integrated  SSD 256 GB Dell Latitude 5300 Windows 11 Pro  16 GB 13.3 Inches",305.00,
c4b044c8a970,ROW=57 | NAME=Apple MacBook Pro 2016 15-in Intel i7-6820HQ 16GB RAM 512GB SSD MacOS (Renewed) Apple  Intel Core i7 2.9 GHz  Integrated  SSD 8 GB MacBook Pro Mac OS  16 GB 15.4 Inches | PRICE=749.00 | RAM=16GB | SCREEN_SIZE=15.4 inch | CPU=Intel Core i7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,57,Apple MacBook Pro 2016 15-in Intel i7-6820HQ 16GB RAM 512GB SSD MacOS (Renewed) Apple  Intel Core i7 2.9 GHz  Integrated  SSD 8 GB MacBook Pro Mac OS  16 GB 15.4 Inches,749.00,
07b597a07356,"ROW=58 | NAME=ASUS Vivobook15' OLED 2.8K 120hz, AMD Ryzen 7, 16GB, 512G SSD, WIN11 Home AMD Radeon Graphics, Wifi 6, Laptop notebook   AMD Ryzen 7  Black Dedicated  SSD 512 GB ASUS Vivobook15 OLED 2.8K 120hz Windows 11 Home  16 GB 15.6 Inches | PRICE=999.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=AMD Ryzen 7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",58,"ASUS Vivobook15' OLED 2.8K 120hz, AMD Ryzen 7, 16GB, 512G SSD, WIN11 Home AMD Radeon Graphics, Wifi 6, Laptop notebook   AMD Ryzen 7  Black Dedicated  SSD 512 GB ASUS Vivobook15 OLED 2.8K 120hz Windows 11 Home  16 GB 15.6 Inches",999.00,
83498c9adab0,ROW=59 | NAME=Lenovo IdeaPad 3i Chromebook 15.6” FHD 1920 x 1080 Display | Intel Celeron N4500 1.1GHz | Intel UHD Graphics | Camera |Grey | 4GB RAM | 64GB SSD | Chrome OS | Bundle with USB 3.0 Hub Lenovo  Celeron  Grey Intel UHD Graphics   64 GB Lenovo Ideapad Chrome OS  4 GB 15.6 Inches Numeric Keypad | PRICE=447.00 | RAM=4GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,59,Lenovo IdeaPad 3i Chromebook 15.6” FHD 1920 x 1080 Display | Intel Celeron N4500 1.1GHz | Intel UHD Graphics | Camera |Grey | 4GB RAM | 64GB SSD | Chrome OS | Bundle with USB 3.0 Hub Lenovo  Celeron  Grey Intel UHD Graphics   64 GB Lenovo Ideapad Chrome OS  4 GB 15.6 Inches Numeric Keypad,447.00,
249a36d1acff,"ROW=60 | NAME=Dell Latitude 5420 14"" FHD Laptop i5-1135G7 16GB 512GB SSD Windows 11 Pro (Renewed) DELL  Intel Core i5-1135G7  Silver Integrated   512 GB Latitude 5420 Windows 11 Pro  16 GB 14 Inches Durable chassis | PRICE=439.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",60,"Dell Latitude 5420 14"" FHD Laptop i5-1135G7 16GB 512GB SSD Windows 11 Pro (Renewed) DELL  Intel Core i5-1135G7  Silver Integrated   512 GB Latitude 5420 Windows 11 Pro  16 GB 14 Inches Durable chassis",439.00,
69e0e7805ca5,"ROW=61 | NAME=Microsoft Surface Laptop 4 13.5"" Touch Screen Intel Core i5 11th Generation 1145G7 8GB RAM 512GB SSD Windows 11 Pro Notebook PC (Renewed) Microsoft  Intel Core i5 2.6 GHz  Integrated  SSD 512 GB Surface Laptop 4 Windows 11  8 GB 13.5 Inches | PRICE=745.00 | RAM=8GB | SCREEN_SIZE=13.5 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",61,"Microsoft Surface Laptop 4 13.5"" Touch Screen Intel Core i5 11th Generation 1145G7 8GB RAM 512GB SSD Windows 11 Pro Notebook PC (Renewed) Microsoft  Intel Core i5 2.6 GHz  Integrated  SSD 512 GB Surface Laptop 4 Windows 11  8 GB 13.5 Inches",745.00,
04a70abafc14,"ROW=62 | NAME=11 inch Intel N150 2-in-1 Laptops, Windows 11 Touchscreen PC by BNCF, 12GB RAM 512GB SSD,1920x1080 IPS FHD Portable Tablet USB-C/HDMI WiFi 6, 34.2Wh Battery with Pogo pin Keyboard and Kickstand BNCF  Intel Mobile CPU  siliver Integrated   512 GB NewBook 11 512 Windows 11 Pro  12 GB 11 Inches 2-in-1 Convertible Tablet with Detachable Keyboard | PRICE=528.80 | RAM=12GB | SCREEN_SIZE=11 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",62,"11 inch Intel N150 2-in-1 Laptops, Windows 11 Touchscreen PC by BNCF, 12GB RAM 512GB SSD,1920x1080 IPS FHD Portable Tablet USB-C/HDMI WiFi 6, 34.2Wh Battery with Pogo pin Keyboard and Kickstand BNCF  Intel Mobile CPU  siliver Integrated   512 GB NewBook 11 512 Windows 11 Pro  12 GB 11 Inches 2-in-1 Convertible Tablet with Detachable Keyboard",528.80,
